ID,Cena,Metraż,Pokoje,Lokalizacja,Ulica,Typ,Bez Pośredników,Opis,Link
3937450,725000,52.0,3,Łódź Polesie,ul. Srebrzyńska,Mieszkanie,Tak,"Na sprzedaż wyjątkowe, nowocześnie zaprojektowane mieszkanie o powierzchni 52 m², położone przy ul. Srebrzyńskiej 12 w Łodzi. Lokalizacja zapewnia zaledwie ok. 10 minut spacerem od Manufaktury oraz bezpośrednie sąsiedztwo głównej arterii miasta - ul. Włókniarzy.

Mieszkanie znajduje się na 3. piętrz...",https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-srebrzynska-3-pokojowe-h7c0u3
3937276,375000,54.0,2,Łódź Górna,ul. Walerego Wróblewskiego,Mieszkanie,Tak,"Sprzedaję prywatnie swoje mieszkanie w wyremontowanej kamienicy, w której odnowione są też wszystkie części wspólne - klatka schodowa, instalacje i przestrzeń wspólna budynku.
To połączenie klimatu klasycznej architektury z komfortem nowoczesnego standardu.
Mieszkanie przeszło generalny remont i zos...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-walerego-wroblewskiego-2-pokojowe-d7x4i5
3937124,200000,68.0,3,Łódź Widzew,ul. Jagienki,Mieszkanie,Tak,"TBS Łódź Widzew - Janów, 3 pokoje rozkładowe z kuchnią. Osobno łazienka, Osobno wc., balkon.  Odstąpię partycypację lub zamienię na 2 pokoje z kuchnią na Retkinii lub w Konstantynowie Łódzkim. Więcej informacji pod. Tel",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-jagienki-3-pokojowe-p5v4i4
3855184,716836,46.0,1,Łódź,Łódź,Mieszkanie,Nie,"Loft me by Mr House przedstawia wyjątkową nieruchomość z rynku pierwotnego, o powierzchni 46,1 metrów kwadratowych wraz z tarasem dachowym o powierzchni 20,4 m2. Mieszkanie 1 pokojowe, z możliwością aranżacji na 2 pokoje, usytuowane na 3 piętrze, w samym sercu miasta, w ekskluzywnej inwestycji Słone...",https://adresowo.pl/o/mieszkanie-lodz-1-pokoj-46-m2-j9d9y7
3855180,401823,28.0,1,Łódź,ul. Jana Kilińskiego,Mieszkanie,Nie,"Słoneczne Tarasy – luksusowe mieszkania w industrialnym sercu Łodzi.

Loft me by Mr House prezentuje wyjątkową kawalerkę z rynku pierwotnego o powierzchni 28,65 m², usytuowaną na 2 piętrze ekskluzywnej inwestycji Słoneczne Tarasy, zlokalizowanej przy ul. Kilińskiego 12 w Łodzi.

Mieszkanie składa si...",https://adresowo.pl/o/mieszkanie-lodz-ul-jana-kilinskiego-1-pokoj-s7i1r6
3937086,280000,40.0,2,Łódź Chojny,ul. Podgórna,Mieszkanie,Tak,"Dzień dobry,

Mam do zaoferowania mieszkanie zlokalizowane na 4. piętrze w niskim bloku przy ul. Podgórnej, w bezpośrednim sąsiedztwie przedszkola. Budynek bez windy oraz bez zsypu.


Lokal jest do generalnego remontu. Obecnie trwa etap opróżniania mieszkania ze starych mebli i przygotowywania go do...",https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-podgorna-2-pokojowe-z5u5j8
3936960,499700,54.0,3,Łódź Bałuty,ul. Obornicka,Mieszkanie,Tak,"Przestronne mieszkanie o powierzchni 54,5 m², usytuowane na 2. piętrze w 10-piętrowym bloku z 1960 roku, na Bałutach przy ul. Obornickiej 17 w Łodzi. Pełen rozkład. Gotowe do zamieszkania.

Remont i odświeżenie:
Remont przeprowadzony ok. 8 lat temu. Nie był robiony na handel, jak to fliperzy czasami...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-obornicka-3-pokojowe-p1w4x2
3936930,290000,35.0,1,Łódź,Górna,Mieszkanie,Tak,"Sprzedam przestronną kawalerkę o powierzchni ok. 35 m², po remoncie, gotową do zamieszkania - bez dodatkowych nakładów finansowych.

Układ mieszkania:
- duży, ustawny pokój,
- oddzielna kuchnia,
- przedpokój,
- łazienka,
- balkon (planowany remont przez spółdzielnię w tym roku),
- komórka lokatorska...",https://adresowo.pl/o/mieszkanie-lodz-gorna-1-pokoj-35-m2-e3t0k0
3853300,599445,77.0,3,Łódź,ul. Adwokacka,Mieszkanie,Nie,"Oferujemy na sprzedaż rozkładowe mieszkanie o powierzchni 77 m², usytuowane na 1. piętrze w 3-piętrowym budynku z 2000 roku, przy ul. Adwokackiej 7/13. Lokal gotowy do zamieszkania, z balkonem od strony salonu, komórką lokatorską 4 m² i wygodnym układem pokoi. Zadbana klatka schodowa, spokojne otocz...",https://adresowo.pl/o/mieszkanie-lodz-ul-adwokacka-3-pokojowe-k2t3r5
3849836,424930,38.0,2,Łódź Śródmieście,ul. Wólczańska,Mieszkanie,Nie,"Nowe mieszkanie 2-pokojowe w inwestycji Accanto | Cesja umowy deweloperskiej

Zapraszam do zapoznania się z ofertą sprzedaży nowoczesnego mieszkania w stanie deweloperskim w inwestycji Accanto, położonym w samym sercu Łodzi przy ul. Wólczańskiej 158 - jedna z najbardziej cenionych lokalizacji Śródmi...",https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wolczanska-2-pokojowe-v9w5c6
3936902,285000,35.0,2,Łódź Bałuty,ul. Mikołaja Reja,Mieszkanie,Tak,"Sprzedam mieszkanie o powierzchni 35.85 m. Jest to mieszkanie dwupokojowe z osobną kuchnią, łazienką i przedpokojem. Posiada również balkon oraz przynależną komórkę lokatorską.

Mieszkanie znajduje się na pierwszym piętrze w bloku z płyty. Sprzedaż odbywa się bezpośrednio od właściciela.

Stan miesz...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-mikolaja-reja-2-pokojowe-d6n9v2
3936896,519000,40.0,2,Łódź Widzew,ul. Jana Kilińskiego,Mieszkanie,Tak,"Szukasz komfortowego, nowoczesnego mieszkania?

Mieszkanie o powierzchni 40 m² zostało wybudowane w 2020 roku.
Znajduje się na 5. piętrze w bloku z windą.
W pełni wyposażone w meble, sprzęt AGD, pralkę i kuchnię.

Właściciel urządził lokal ""pod siebie"", aranżując przestrzeń tak, aby spędzić w nim dł...",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-jana-kilinskiego-2-pokojowe-f5v8j2
3936856,579000,54.0,3,Łódź Radogoszcz,ul. Wiankowa,Mieszkanie,Tak,"Na sprzedaż mieszkanie o powierzchni 54,48 m², położone na 2 piętrze w 4-piętrowym bloku na Radogoszczu Wschodzie.

Mieszkanie jest 3-pokojowe, z osobną kuchnią i balkonem. Do lokalu przynależy piwnica.

Mieszkanie przeszło generalny remont (wymiana okien, drzwi wejściowych, instalacja elektryczna -...",https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-wiankowa-3-pokojowe-b6t7r7
3849528,949000,66.0,3,Łódź,ul. św. Teresy od Dzieciątka Jezus,Mieszkanie,Nie,"Apartament z panoramą miasta, który zachwyca od progu.

Marina przy ul. św. Teresy 5/9 w Łodzi to adres, który łączy miejski rytm z poczuciem spokoju i przestrzeni. Apartament o powierzchni 66,92 m² znajduje się na 5. piętrze nowoczesnego budynku z 2010 roku – nagrodzonego tytułem Budowy Roku 2009 p...",https://adresowo.pl/o/mieszkanie-lodz-ul-sw-teresy-od-dzieciatka-jezus-3-pokojowe-z4s9u4
3844766,315000,44.0,3,Łódź Widzew,ul. Stanisława Czernika,Mieszkanie,Nie,"Przedstawiamy Państwu ofertę sprzedaży funkcjonalnego 3 pokojowego mieszkania zlokalizowanego na Widzewie. Lokalizacja zapewnia doskonałą komunikację z centrum miasta oraz pełną infrastrukturę handlowo-usługową. 
Mieszkanie idealne dla rodziny z dziećmi, pary, lub jako inwestycja na wynajem.
Lokal w...",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-stanislawa-czernika-3-pokojowe-b9i8e1
3936720,609000,54.0,2,Łódź Widzew,ul. Andrzeja Kmicica,Mieszkanie,Tak,"Sprzedam mieszkanie o powierzchni 54,79 m², znajdujące się na 2. piętrze bloku z 1999 roku. Mieszkanie składa się z 2 pokoi, osobnej kuchni oraz balkonu. Dodatkowo dostępna jest piwnica. Ogrzewanie miejskie zapewnia komfort w zimne dni.

W roku 2022 odświeżone zostały pokoje.

Wyposażenie - do uzgod...",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-andrzeja-kmicica-2-pokojowe-r8x7w4
3936604,410000,55.0,4,Łódź Widzew,ul. Maszynowa,Mieszkanie,Tak,"Sprzedaż bezpośrednio od właścicieli, pośrednikom dziękuję - proszę nie dzwonić.

Na sprzedaż wyjątkowo funkcjonalne, 4-pokojowe mieszkanie o powierzchni 55,96 m² z piwnicą, położone w zmodernizowanym bloku na łódzkim Widzewie (ul. Maszynowa).
Lokal jest gotowy do wprowadzenia, wykończony w nowoczes...",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-maszynowa-4-pokojowe-d3x2q0
3936176,399000,51.0,2,Łódź Kurak,ul. Smocza,Mieszkanie,Tak,"Sprzedaż bezpośrednia! Pośrednikom dziękujemy!

SPRZEDAM w pełni rozkładowe, bardzo jasne mieszkanie. 2 pokoje plus kuchnia, oddzielnie łazienka i toaleta, 1 komórka lokatorska.
Jest bardzo widne, dwustronne - kierunki wschód, zachód, balkon od strony zachodniej. Zamontowane nowe, antywłamaniowe i w...",https://adresowo.pl/o/mieszkanie-lodz-kurak-ul-smocza-2-pokojowe-n6r6m8
3843866,499000,67.0,3,Łódź Widzew,al. marsz. Józefa Piłsudskiego,Mieszkanie,Nie,"Prezentujemy Państwu na sprzedaż przestronne mieszkanie położone w Łodzi na Widzewie przy ul. Piłsudskiego w doskonale skomunikowanym centrum miasta. W pobliżu dostępne są liczne sklepy, restauracje, usługi oraz wygodne połączenia tramwajowe i autobusowe. To idealna lokalizacja dla osób ceniących sz...",https://adresowo.pl/o/mieszkanie-lodz-widzew-al-marsz-jozefa-pilsudskiego-3-pokojowe-j8w7g7
3842508,269000,37.0,2,Łódź,ul. Wawelska,Mieszkanie,Nie,"Zapraszam do zapoznania się z ofertą komfortowego, dwupokojowego mieszkania położonego na zamkniętym i zadbanym osiedlu przy ul. Wawelskiej, w sercu łódzkich Bałut. To propozycja idealna dla osób poszukujących spokojnego miejsca do życia, a jednocześnie z bardzo dobrym dostępem do pełnej infrastrukt...",https://adresowo.pl/o/mieszkanie-lodz-ul-wawelska-2-pokojowe-a0c4d2
3936166,398000,45.0,2,Łódź Widzew,ul. św. Kazimierza,Mieszkanie,Tak,"Lokal o powierzchni 45,13 m² znajduje się na drugim piętrze w bloku z lat 70-tych. Mieszkanie jest umeblowane i gotowe do zamieszkania. Wyposażone jest w pralkę, zmywarkę, lodówkę, kuchenkę i piekarnik. Posiada balkon i piwnicę, co zwiększa funkcjonalność. Lokalizacja jest świetna dla rodzin i stude...",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-sw-kazimierza-2-pokojowe-r7v4p5
3936090,395000,55.0,3,Łódź Dąbrowa,ul. Mazurska,Mieszkanie,Tak,"Sprzedam mieszkanie 55 m², 3 pokoje , balkon – Łódź Chojny/Dąbrowa – do remontu – 395 000 zł

Na sprzedaż mieszkanie o powierzchni 55 m², położone na 10. piętrze w wieżowcu z windą, w spokojnej i dobrze skomunikowanej części Łodzi – dzielnica Chojny / Dąbrowa.

Mieszkanie składa się z:

3 ustawnych,...",https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-mazurska-3-pokojowe-d1t3y9
3935942,399000,45.0,2,Łódź Bałuty,ul. Gnieźnieńska,Mieszkanie,Tak,"Sprzedam bezpośrednio jasne, przestronne mieszkanie położone na 4. piętrze w spokojnej okolicy, niedaleko Manufaktury w Łodzi.
Lokal jest w pełni wyposażony i gotowy do zamieszkania. Wnętrze jest funkcjonalne, dobrze doświetlone i zapewnia komfort codziennego życia.
W pobliżu znajdują się:
szkoły i ...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-gnieznienska-2-pokojowe-t9v8p8
3840068,320000,43.0,2,Łódź Dąbrowa,ul. Konspiracyjnego Wojska Polskiego,Mieszkanie,Nie,"Zapraszamy do zapoznania się z wyjątkową ofertą kameralnego i komfortowego mieszkania o powierzchni 43,26 m2, położonego w atrakcyjnej lokalizacji w Łodzi na osiedlu Dąbrowa
Najważniejsze atuty:

Doskonała lokalizacja: Mieszkanie usytuowane jest w spokojnej i malowniczej okolicy, otoczonej zielenią,...",https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-konspiracyjnego-wojska-polskiego-2-pokojowe-w0m8k5
3836614,878360,99.0,4,Łódź Julianów,ul. Żabia,Mieszkanie,Nie,"To nie puste słowa, czy obietnice bez pokrycia - to mieszkanie ma duszę! Łączy retro z nowoczesnością, tworząc przestrzeń absolutnie jedyną w swoim rodzaju, a to wszystko na skraju Bałut i Julianowa - przy ul.Żabiej w Łodzi.
W 2024 roku mieszkanie przeszło gruntowny remont, który nie próbował zgasić...",https://adresowo.pl/o/mieszkanie-lodz-julianow-ul-zabia-4-pokojowe-p5x8t9
3935850,380000,42.0,2,Łódź Retkinia,ul. Przełajowa,Mieszkanie,Tak,"Sprzedam bezpośrednio ustawne, 2-pokojowe w pełni umeblowane mieszkanie o powierzchni 42,42 m2, zlokalizowane w spokojniej okolicy Retkinii przy ul. Przełajowej. 
Mega cicha okolica obok wewnętrznej drogi osiedlowej.  DOSTĘPNE OD ZARAZ. 

Mieszkanie znajduje się na 1. piętrze w niskim, 4-piętrowym b...",https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-przelajowa-2-pokojowe-f9t2t4
3934860,430000,56.0,3,Łódź Bałuty,ul. Lutomierska,Mieszkanie,Tak,"Sprzedam mieszkanie 56 m², ulica Lutomierska.

3 pokoje rozkładowe + balkon + piwnica.

Parter w bloku 4-piętrowym.

W okolicy park, różne sklepy, Manufaktura, szkoła, przedszkole.

Mieszkanie dostępne od zaraz.",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lutomierska-3-pokojowe-j3r2t0
3934724,384000,39.0,2,Łódź Widzew,ul. Tatrzańska,Mieszkanie,Tak,"Serdecznie zapraszamy do zapoznania się z naszą nową ofertą, bezpośrednio od właściciela - bez dodatkowych opłat i prowizji!

Lokal w pełni rozkładowy, wejście do każdego pomieszczenia z przedpokoju - bardzo funkcjonalny układ dla kilku osób lub pod wynajem.

Mieszkanie sprzedawane po kapitalnym rem...",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-tatrzanska-2-pokojowe-p1z5a5
3836610,389360,42.0,2,Łódź Polesie,ul. 6 Sierpnia,Mieszkanie,Nie,"Oferuję na sprzedaż w pełni własnościowe mieszkanie o powierzchni 42,85m2 na 1 piętrze w bloku z cegły przy ul. 6 Sierpnia. 
Układ pomieszczeń:
łazienka z toaletą
pokój
salon z aneksem kuchennym
przedpokój
Mieszkanie jest w pełni rozkładowe, funkcjonalne, a pokoje są przestronne i ustawne. W cenie p...",https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-6-sierpnia-2-pokojowe-m3x2y1
3834104,379000,44.0,2,Łódź Chojny,ul. Bałtycka,Mieszkanie,Nie,"RERZERWACJA!!!RERZERWACJA!!!RERZERWACJA!!!
Oferujemy na sprzedaż przytulne, zadbane mieszkanie, idealne dla pary, singla lub jako inwestycja pod wynajem. Nieruchomość wyróżnia się świeżo wyremontowaną łazienką, wyposażeniem oraz dostępem do ogrodzonego, monitorowanego terenu z miejscem do wypoczynku...",https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-baltycka-2-pokojowe-f5b7s1
3934702,359000,36.0,2,Łódź Górna,ul. Władysława Umińskiego,Mieszkanie,Tak,"Serdecznie zapraszamy do zapoznania się z naszą nową ofertą, bezpośrednio od właściciela - bez dodatkowych opłat i prowizji!

Pokoje rozkładowe - bardzo funkcjonalny układ dla kilku osób lub pod wynajem.

Mieszkanie sprzedawane po kapitalnym remoncie, wykończone pod klucz, pachnące nowością, do pier...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-wladyslawa-uminskiego-2-pokojowe-h0t9t4
3934668,384000,39.0,2,Łódź Górna,ul. Tatrzańska,Mieszkanie,Tak,"Serdecznie zapraszamy do zapoznania się z naszą nową ofertą, bezpośrednio od właściciela - bez dodatkowych opłat i prowizji!

Lokal w pełni rozkładowy, wejście do każdego pomieszczenia z przedpokoju - bardzo funkcjonalny układ dla kilku osób lub pod wynajem.

Mieszkanie sprzedawane po kapitalnym rem...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-tatrzanska-2-pokojowe-u8p2s3
3934652,355000,36.0,2,Łódź Górna,ul. gen. Jarosława Dąbrowskiego,Mieszkanie,Tak,"Serdecznie zapraszamy do zapoznania się z ofertą sprzedaży mieszkania po generalnym remoncie, bezpośrednio od właściciela - bez dodatkowych opłat i prowizji!

Doskonała lokalizacja wewnątrz osiedla (nie przy ulicy) tuż przy ul. Gojawiczyńskiej, obok liczne punkty usługowo-handlowe, kawiarnie, restau...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-gen-jaroslawa-dabrowskiego-2-pokojowe-m2m4e7
3825088,215000,34.0,2,Łódź,ul. Pieniny,Mieszkanie,Nie,"Interesujące, dwupokojowe mieszkanie położone w dwukondygnacyjnym bloku z cegły przy ul. Pieniny. Nieruchomość składa się z  pokoju z aneksem kuchennym (12,5 m2), drugiego pokoju ( 15,5 m2), łazienki ( 3,9 m2) oraz przedpokoju. Ze względu na wysokość pomieszczeń - 270 cm- całość wydaje się większa n...",https://adresowo.pl/o/mieszkanie-lodz-ul-pieniny-2-pokojowe-y9e7i3
3812424,459900,52.0,3,Łódź Retkinia,ul. Olimpijska,Mieszkanie,Nie,"Na sprzedaż mieszkanie 3-pokojowe o powierzchni 52,97 m², położone na parterze czteropiętrowego bloku na osiedlu Retkinia w Łodzi.
Lokal znajduje się w spokojnej, zielonej części dzielnicy, która cieszy się dużą popularnością wśród rodzin z dziećmi oraz osób ceniących komfort i wygodę codziennego ży...",https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-olimpijska-3-pokojowe-j6c9t0
3934588,570000,68.0,3,Łódź Górna,ul. Rzgowska,Mieszkanie,Tak,"Komfortowe mieszkanie w spokojnej okolicy tuż przy CZMP.
Mieszkanie o powierzchni 68,16 m2 znajduje się na 3. piętrze w trzypiętrowym bloku z 1987 roku.
Rozkład mieszkania znajduje się na ostatnim zdjęciu, lokal składa się z:
- przestronnego salonu (ok. 22 m2) z wyjściem na balkon oraz klimatyzacją....",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-rzgowska-3-pokojowe-w6q1e9
3934244,385000,43.0,2,Łódź Górna,ul. Śląska,Mieszkanie,Tak,"Do sprzedania nowe mieszkanie w stanie deweloperskim.

Lokal usytuowany w budynku daleko od głównego wjazdu, kupiony jako jeden z pierwszych w inwestycji. Starannie wybrany, miejsce parkingowe zaraz przy wejściu do lokalu, prywatna komórka.

Mieszkanie na parterze z prywatnym, niezacienionym ogródki...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-slaska-2-pokojowe-k9s4y2
3933914,449000,55.0,3,Łódź Chojny,ul. Antoniego Edwarda Odyńca,Mieszkanie,Tak,"M4 z balkonem | Chojny - ul. Odyńca | 55,17 m²

Mieszkanie w sprzedaży bezpośrednio od właściciela. Biurom pośredniczącym dziękuję! Nie ma co dzwonić.

Na sprzedaż komfortowe, zadbane mieszkanie o powierzchni 55,17 m², zlokalizowane na parterze wieżowca z windą, w dobrze skomunikowanej dzielnicy Cho...",https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-antoniego-edwarda-odynca-3-pokojowe-x6e6q4
3805410,470000,53.0,3,Łódź Bałuty,ul. Rajska,Mieszkanie,Nie,"Oferujemy na sprzedaż przestronne mieszkanie o powierzchni 53,6 m², usytuowane na 1. piętrze w 4-piętrowym bloku z 1960 roku, na Bałutach przy ul. Rajskiej w Łodzi. Mieszkanie z dwoma balkonami, funkcjonalnym rozkładem i komórką lokatorską. Budynek z wielkiej płyty, zadbany, klatka schodowa czysta. ...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-rajska-3-pokojowe-k9a6o4
3803148,225360,27.0,1,Łódź Stare Polesie,ul. Rzgowska,Mieszkanie,Nie,"Na sprzedaż: przytulna kawalerka w Łodzi - ul. Rzgowska, okolice ICZMP
Oferuję na sprzedaż funkcjonalną i przytulną kawalerkę o powierzchni ok. 27 m², zlokalizowaną na parterze budynku przy ul. Rzgowskiej w Łodzi. Mieszkanie znajduje się w spokojnej i dobrze skomunikowanej okolicy, w bezpośrednim są...",https://adresowo.pl/o/mieszkanie-lodz-stare-polesie-ul-rzgowska-1-pokoj-u7t4a4
3933784,520000,65.0,3,Łódź Widzew,ul. Wodna,Mieszkanie,Tak,"Sprzedam trzypokojowe mieszkanie 65 m.kw., znajdujące się w bloku przy ulicy Wodnej.

Lokalizacja w centrum miasta, w pobliżu Galerii Łódzkiej, Dworca Łódź Fabryczna i Parku Źródliska.

Dodatkowo przed mieszkaniem znajduje się zamykany korytarz na dwa mieszkania, zawierający szafę oraz szafkę na but...",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-wodna-3-pokojowe-z7b9o2
3933778,375000,58.0,4,Łódź Polesie,ul. Michała Ossowskiego,Mieszkanie,Tak,"Idealna inwestycja.

58 metrów / 3 pokoje ± kuchnia + garderoba / balkon / komórka lokatorska / schowek na piętrze.
Mieszkanie na 3. piętrze w 10-piętrowym wieżowcu.

15 minut pieszo od Manufaktury.
5 minut od budowanego tunelu średnicowego łączącego dworce.
15 minut od Parku Zdrowie.

Miejsce parki...",https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-michala-ossowskiego-4-pokojowe-c3s9e2
3933750,285000,32.0,1,Łódź Bałuty,ul. Drukarska,Mieszkanie,Tak,"Na sprzedaż kawalerka z osobną kuchnią – Łódź, Bałuty
Na sprzedaż funkcjonalna, rozkładowa kawalerka o powierzchni 32 m², położona na parterze w kameralnym, 3-piętrowym bloku w jednej z najbardziej wygodnych lokalizacji na Bałutach.
Mieszkanie gotowe do wprowadzenia – idealne zarówno dla singla, par...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-drukarska-1-pokoj-v3h8s9
3794906,509034,59.0,3,Łódź Mileszki,ul. Henrykowska,Mieszkanie,Nie,"Mieszkanie jak Dom - Kameralna inwestycja w okolicach Nowosolnej
Prezentujemy Państwu inwestycję mieszkaniową przy ulicy Henrykowskiej 7, składającą się z przestronnych mieszkań w kameralnym budynku. Osiedle zamknięte z własnym placem zabaw i terenami zielonymi to idealne miejsce dla rodzin ceniącyc...",https://adresowo.pl/o/mieszkanie-lodz-mileszki-ul-henrykowska-3-pokojowe-u6o4i9
3793166,250000,23.0,1,Łódź,al. 1 Maja,Mieszkanie,Nie,"Idealne dla singla lub pod wynajem! Przytulna kawalerka po rewitalizacji ? Łódź, Polesie  O mieszkaniu:Powierzchnia: 23,49 m? | Piętro: 2 | Kamienica po rewitalizacji W skład mieszkania wchodzą:  jasny, ustawny pokój,  oddzielna kuchnia z meblami w zabudowie,  łazienka z WC (prysznic i umywalka),  p...",https://adresowo.pl/o/mieszkanie-lodz-al-1-maja-1-pokoj-v5k9w3
3933502,450000,55.0,3,Łódź Górna,ul. Rymanowska,Mieszkanie,Tak,"Mamy do sprzedaży rozkładowe mieszkanie o powierzchni 55,64 m², które jest usytuowane na 10. piętrze w 11-piętrowym wieżowcu z windą.

Dwustronna ekspozycja okien na południowy-zachód (salon z wejściem na balkon i pokój) oraz północny-wschód (kuchnia i pokój) zapewnia w lokalu słoneczny, ciepły i pr...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-rymanowska-3-pokojowe-o7x3a1
3933450,460000,43.0,2,Łódź Chojny,ul. Antoniego Edwarda Odyńca,Mieszkanie,Tak,"Sprzedam mieszkanie w Łodzi, ul. Odyńca.

- 43 metry, 6 piętro.
- Układ: wschód (salon), zachód (sypialnia i kuchnia). Piekny widok na wschody i zachody słońca z dużych okien, do których nikt nie zagląda (bardzo dobre ułożenie budynku względem sąsiednich budynków).
Zaraz za blokiem żłobek, a w okoli...",https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-antoniego-edwarda-odynca-2-pokojowe-z1e5r9
3932944,24000,26.0,2,Łódź Stare Polesie,ul. św. Jerzego,Mieszkanie,Tak,"Do wynajęcia kawalerka w prywatnej kamienicy położona przy ul. Św. Jerzego - 500m od Manufaktury. Mieszkanie ma 26m2 i składa się z pokoju z antresolą (metraż pokoju ok. 17m2 i metraż antresoli ok. 12m2), kuchni i łazienki, położone na parterze.
Mieszkanie do zamieszkania. Media: prąd, woda (ciepła ...",https://adresowo.pl/o/mieszkanie-lodz-stare-polesie-ul-sw-jerzego-2-pokojowe-e7z0t7
3791078,650000,45.0,2,Łódź Śródmieście,ul. Milionowa,Mieszkanie,Nie,"Zapraszam do zapoznania się z wyjątkowym, nowym i nigdy niezamieszkałym mieszkaniem zlokalizowanym w prestiżowej inwestycji Fuzja w Centrum Łodzi. Osiedle powstało na terenie dawnej elektrociepłowni Scheiblera i łączy industrialną historię z nowoczesnym designem, oferując dostęp do restauracji, usłu...",https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-milionowa-2-pokojowe-h4a4v8
3782116,513999,57.0,2,Łódź Polesie,ul. Tomasza Rychlińskiego,Mieszkanie,Nie,"Charakterystyka lokalu
Na sprzedaż mieszkanie z rynku pierwotnego o powierzchni 57,73 m², położone w nowoczesnej inwestycji Drewnowska Park w Łodzi.
Lokal został zaprojektowany z myślą o inwestorach — podzielony na dwa niezależne mieszkania, co otwiera szerokie możliwości wynajmu.
Każde z mieszkań p...",https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-tomasza-rychlinskiego-2-pokojowe-z0l4b4
3932388,349000,42.0,2,Łódź Retkinia,ul. Armii Krajowej,Mieszkanie,Tak,"Sprzedam bezpośrednio ustawne, 2-pokojowe mieszkanie o powierzchni 42,42 m2, zlokalizowane w sercu Retkini przy ul. Armii Krajowej.

Mieszkanie znajduje się na 3. piętrze w niskim, 4-piętrowym bloku. To idealna propozycja dla osób szukających bazy pod własną aranżację lub jako pewna inwestycja pod w...",https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-armii-krajowej-2-pokojowe-j8v8b6
3932080,599000,62.0,3,Łódź Polesie,al. ks. kard. Stefana Wyszyńskiego,Mieszkanie,Tak,"Do sprzedania mieszkanie o pow. 62,21m2.
Składa się z dwóch mniejszych pokoi około 10 i 12 m2 oraz salonu z wyjściem na dość duży balkon.
Do tego oddzielna kuchnia, łazienka z WC i przedpokój.
Pierwotnie WC było oddzielne, stało w miejscu szafy w przedpokoju, można ten stan przywrócić.
Druga zmiana ...",https://adresowo.pl/o/mieszkanie-lodz-polesie-al-ks-kard-stefana-wyszynskiego-3-pokojowe-e7p6w2
3932076,550000,44.0,2,Łódź,Widzew,Mieszkanie,Tak,"Witam, sprzedam apartament Zenit. 44m2, wykończony pod klucz. Wysoki standard. Gotowe na koniec lutego.",https://adresowo.pl/o/mieszkanie-lodz-widzew-2-pokojowe-44-m2-d0y9f6
3781772,279000,42.0,2,Łódź Bałuty,ul. Jana Woronicza,Mieszkanie,Nie,"Oferuję do sprzedaży mieszkanie o powierzchni 42,77 m² położone przy ul. Woronicza, na 3 piętrze w czteropiętrowym bloku. 
Nieruchomość jest w pełni rozkładowa — składa się z kuchni, dwóch niezależnych pokoi, łazienki oraz przypisanej komórki lokatorskiej.
Mieszkanie do generalnego remontu, co daje ...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-jana-woronicza-2-pokojowe-x9q6s8
